genome	count	k	order	type	tree_k	dataset	runs_type	n_runs	baseline	rel
spneumo	19	31	nj	unitig	single	spneumo unitig k31 n19	cylinder	2239764	2424798	0.9236909631235262
spneumo	1	31	nj	kmer	single	spneumo kmer k31 n1	matrix	16268711	16268711	1
spneumo	1	31	nj	kmer	single	spneumo kmer k31 n1	indiv_rows	16268711	16268711	1
spneumo	1	31	nj	kmer	single	spneumo kmer k31 n1	cylinder	16268711	16268711	1
spneumo	1	31	nj	unitig	single	spneumo unitig k31 n1	matrix	959108	959108	1
spneumo	1	31	nj	unitig	single	spneumo unitig k31 n1	indiv_rows	959108	959108	1
spneumo	1	31	nj	unitig	single	spneumo unitig k31 n1	cylinder	959108	959108	1
spneumo	277	31	nj	kmer	single	spneumo kmer k31 n277	matrix	135833123	300041876	0.45271388384466704
spneumo	277	31	nj	kmer	single	spneumo kmer k31 n277	indiv_rows	152101834	316310587	0.4808622924783735
spneumo	277	31	nj	kmer	single	spneumo kmer k31 n277	cylinder	136839192	301127008	0.4544235102286142
spneumo	277	31	nj	unique	single	spneumo unique k31 n277	matrix	9888491	22590354	0.4377306792093652
spneumo	277	31	nj	unique	single	spneumo unique k31 n277	indiv_rows	10241764	22943627	0.4463881843964775
spneumo	277	31	nj	unique	single	spneumo unique k31 n277	cylinder	9967536	22672660	0.4396279924808117
spneumo	277	31	nj	unitig	single	spneumo unitig k31 n277	matrix	16118680	35495832	0.45410063919617377
spneumo	277	31	nj	unitig	single	spneumo unitig k31 n277	indiv_rows	17077788	36454940	0.46846292985257965
spneumo	277	31	nj	unitig	single	spneumo unitig k31 n277	cylinder	16238576	35619516	0.45588985543767635
spneumo	29	31	nj	kmer	single	spneumo kmer k31 n29	matrix	25361633	32131124	0.7893167073769346
spneumo	29	31	nj	kmer	single	spneumo kmer k31 n29	indiv_rows	41630344	48399835	0.860134006655188
spneumo	29	31	nj	kmer	single	spneumo kmer k31 n29	cylinder	26426832	33258052	0.7945995153294005
spneumo	29	31	nj	unique	single	spneumo unique k31 n29	matrix	773048	945635	0.8174908923633326
spneumo	29	31	nj	unique	single	spneumo unique k31 n29	indiv_rows	857287	1029874	0.8324193056626344
spneumo	29	31	nj	unique	single	spneumo unique k31 n29	cylinder	805602	978748	0.8230944022363265
spneumo	29	31	nj	unitig	single	spneumo unitig k31 n29	matrix	2962869	3729768	0.7943842619701815
spneumo	29	31	nj	unitig	single	spneumo unitig k31 n29	indiv_rows	3921977	4688876	0.8364428916439676
spneumo	29	31	nj	unitig	single	spneumo unitig k31 n29	cylinder	3089570	3876542	0.7969912360036342
spneumo	2	31	nj	kmer	single	spneumo kmer k31 n2	matrix	1180330	1180330	1
spneumo	2	31	nj	kmer	single	spneumo kmer k31 n2	indiv_rows	17449041	17449041	1
spneumo	2	31	nj	kmer	single	spneumo kmer k31 n2	cylinder	2360660	2360660	1
spneumo	2	31	nj	unique	single	spneumo unique k31 n2	matrix	6	6	1
spneumo	2	31	nj	unique	single	spneumo unique k31 n2	indiv_rows	13	13	1
spneumo	2	31	nj	unique	single	spneumo unique k31 n2	cylinder	12	12	1
spneumo	2	31	nj	unitig	single	spneumo unitig k31 n2	matrix	133439	133439	1
spneumo	2	31	nj	unitig	single	spneumo unitig k31 n2	indiv_rows	1092547	1092547	1
spneumo	2	31	nj	unitig	single	spneumo unitig k31 n2	cylinder	266878	266878	1
spneumo	3	31	nj	kmer	single	spneumo kmer k31 n3	matrix	2310715	2275500	1.0154757196220612
spneumo	3	31	nj	kmer	single	spneumo kmer k31 n3	indiv_rows	18579426	18544211	1.0018989753729615
spneumo	3	31	nj	kmer	single	spneumo kmer k31 n3	cylinder	3455830	3455830	1
spneumo	3	31	nj	unique	single	spneumo unique k31 n3	matrix	13	12	1.0833333333333333
spneumo	3	31	nj	unique	single	spneumo unique k31 n3	indiv_rows	23	22	1.0454545454545454
spneumo	3	31	nj	unique	single	spneumo unique k31 n3	cylinder	18	18	1
spneumo	3	31	nj	unitig	single	spneumo unitig k31 n3	matrix	258903	258903	1
spneumo	3	31	nj	unitig	single	spneumo unitig k31 n3	indiv_rows	1218011	1218011	1
spneumo	3	31	nj	unitig	single	spneumo unitig k31 n3	cylinder	393992	393992	1
spneumo	434	31	nj	kmer	single	spneumo kmer k31 n434	matrix	183455960	478420508	0.3834617390607344
spneumo	434	31	nj	kmer	single	spneumo kmer k31 n434	indiv_rows	199724671	494689219	0.4037376666581448
spneumo	434	31	nj	kmer	single	spneumo kmer k31 n434	cylinder	184604540	479440690	0.38504145319830907
spneumo	434	31	nj	unique	single	spneumo unique k31 n434	matrix	15263538	41335511	0.3692596905358204
spneumo	434	31	nj	unique	single	spneumo unique k31 n434	indiv_rows	15705953	41777926	0.37593903057801387
spneumo	434	31	nj	unique	single	spneumo unique k31 n434	cylinder	15354758	41432192	0.37059970179709534
spneumo	434	31	nj	unitig	single	spneumo unitig k31 n434	matrix	21731927	55224801	0.3935175248526473
spneumo	434	31	nj	unitig	single	spneumo unitig k31 n434	indiv_rows	22691035	56183909	0.40387070611267006
spneumo	434	31	nj	unitig	single	spneumo unitig k31 n434	cylinder	21865138	55357746	0.3949788345789946
spneumo	46	31	nj	kmer	single	spneumo kmer k31 n46	matrix	36609906	50873781	0.7196222745858029
spneumo	46	31	nj	kmer	single	spneumo kmer k31 n46	indiv_rows	52878617	67142492	0.7875581531885948
spneumo	46	31	nj	kmer	single	spneumo kmer k31 n46	cylinder	37770970	51982608	0.7266078300650094
spneumo	46	31	nj	unique	single	spneumo unique k31 n46	matrix	1610087	2087322	0.7713649355489953
spneumo	46	31	nj	unique	single	spneumo unique k31 n46	indiv_rows	1744454	2221689	0.7851927069900423
spneumo	46	31	nj	unique	single	spneumo unique k31 n46	cylinder	1656780	2133586	0.7765236554795542
spneumo	46	31	nj	unitig	single	spneumo unitig k31 n46	matrix	4299360	5740954	0.7488929540281981
spneumo	46	31	nj	unitig	single	spneumo unitig k31 n46	indiv_rows	5258468	6700062	0.784838707462707
spneumo	46	31	nj	unitig	single	spneumo unitig k31 n46	cylinder	4434220	5872298	0.755108136542117
spneumo	5	31	nj	kmer	single	spneumo kmer k31 n5	matrix	4610481	4700739	0.980799189233863
spneumo	5	31	nj	kmer	single	spneumo kmer k31 n5	indiv_rows	20879192	20969450	0.9956957383240858
spneumo	5	31	nj	kmer	single	spneumo kmer k31 n5	cylinder	5755596	5845854	0.984560339686896
spneumo	5	31	nj	unique	single	spneumo unique k31 n5	matrix	69	68	1.0147058823529411
spneumo	5	31	nj	unique	single	spneumo unique k31 n5	indiv_rows	103	102	1.0098039215686274
spneumo	5	31	nj	unique	single	spneumo unique k31 n5	cylinder	86	86	1
spneumo	5	31	nj	unitig	single	spneumo unitig k31 n5	matrix	533869	538738	0.9909622116873137
spneumo	5	31	nj	unitig	single	spneumo unitig k31 n5	indiv_rows	1492977	1497846	0.9967493320408106
spneumo	5	31	nj	unitig	single	spneumo unitig k31 n5	cylinder	668958	669264	0.9995427813239618
spneumo	679	31	nj	kmer	single	spneumo kmer k31 n679	matrix	238108579	745682019	0.3193165088241185
spneumo	679	31	nj	kmer	single	spneumo kmer k31 n679	indiv_rows	254377290	761950730	0.3338500509081473
spneumo	679	31	nj	kmer	single	spneumo kmer k31 n679	cylinder	239193592	746758448	0.3203091878513305
spneumo	679	31	nj	unique	single	spneumo unique k31 n679	matrix	22733155	73064138	0.3111397139866346
spneumo	679	31	nj	unique	single	spneumo unique k31 n679	indiv_rows	23272582	73603565	0.31618824441451987
spneumo	679	31	nj	unique	single	spneumo unique k31 n679	cylinder	22843072	73159638	0.31223599001405666
spneumo	679	31	nj	unitig	single	spneumo unitig k31 n679	matrix	28187594	86925401	0.32427338471524564
spneumo	679	31	nj	unitig	single	spneumo unitig k31 n679	indiv_rows	29146702	87884509	0.33164777651542665
spneumo	679	31	nj	unitig	single	spneumo unitig k31 n679	cylinder	28311404	87049346	0.3252339655716655
spneumo	72	31	nj	kmer	single	spneumo kmer k31 n72	matrix	55147312	76583350	0.7200953209803437
spneumo	72	31	nj	kmer	single	spneumo kmer k31 n72	indiv_rows	71416023	92852061	0.7691377254404724
spneumo	72	31	nj	kmer	single	spneumo kmer k31 n72	cylinder	56172006	77694658	0.7229841464776124
spneumo	72	31	nj	unique	single	spneumo unique k31 n72	matrix	2840832	3893370	0.7296588816372449
spneumo	72	31	nj	unique	single	spneumo unique k31 n72	indiv_rows	3026698	4079236	0.7419766838692343
spneumo	72	31	nj	unique	single	spneumo unique k31 n72	cylinder	2895424	3948988	0.7332065835601425
spneumo	72	31	nj	unitig	single	spneumo unitig k31 n72	matrix	6518258	9303650	0.7006129852262284
spneumo	72	31	nj	unitig	single	spneumo unitig k31 n72	indiv_rows	7477366	10262758	0.7285922556100417
spneumo	72	31	nj	unitig	single	spneumo unitig k31 n72	cylinder	6640144	9420794	0.7048391037952852
spneumo	8	31	nj	kmer	single	spneumo kmer k31 n8	matrix	7554562	7969799	0.947898686027088
spneumo	8	31	nj	kmer	single	spneumo kmer k31 n8	indiv_rows	23823273	24238510	0.9828687076887151
spneumo	8	31	nj	kmer	single	spneumo kmer k31 n8	cylinder	8780646	9015232	0.9739789281074519
spneumo	8	31	nj	unique	single	spneumo unique k31 n8	matrix	898	898	1
spneumo	8	31	nj	unique	single	spneumo unique k31 n8	indiv_rows	1154	1154	1
spneumo	8	31	nj	unique	single	spneumo unique k31 n8	cylinder	1026	1026	1
spneumo	8	31	nj	unitig	single	spneumo unitig k31 n8	matrix	891397	899855	0.990600707891827
spneumo	8	31	nj	unitig	single	spneumo unitig k31 n8	indiv_rows	1850505	1858963	0.9954501515092017
spneumo	8	31	nj	unitig	single	spneumo unitig k31 n8	cylinder	1033670	1037072	0.9967196105959856
spneumo	1000	6	nj	kmer	single	spneumo kmer k6 n1000	matrix	0	0	NA
spneumo	1000	6	nj	kmer	single	spneumo kmer k6 n1000	indiv_rows	2080	2080	1
spneumo	1000	6	nj	kmer	single	spneumo kmer k6 n1000	cylinder	0	0	NA
spneumo	1000	6	nj	unitig	single	spneumo unitig k6 n1000	matrix	0	0	NA
spneumo	1000	6	nj	unitig	single	spneumo unitig k6 n1000	indiv_rows	2080	2080	1
spneumo	1000	6	nj	unitig	single	spneumo unitig k6 n1000	cylinder	0	0	NA
spneumo	1000	9	nj	kmer	single	spneumo kmer k9 n1000	matrix	492043	1676185	0.2935493397208542
spneumo	1000	9	nj	kmer	single	spneumo kmer k9 n1000	indiv_rows	623092	1807234	0.34477660336182253
spneumo	1000	9	nj	kmer	single	spneumo kmer k9 n1000	cylinder	493704	1678966	0.294052410829046
spneumo	1000	9	nj	unitig	single	spneumo unitig k9 n1000	matrix	492043	1683220	0.2923224533929017
spneumo	1000	9	nj	unitig	single	spneumo unitig k9 n1000	indiv_rows	623092	1814269	0.34343969940510477
spneumo	1000	9	nj	unitig	single	spneumo unitig k9 n1000	cylinder	493704	1684878	0.29302062226463876
spneumo	1000	12	optimal	kmer	single	spneumo kmer k12 n1000	matrix	103194984	411885879	0.25054266062857666
spneumo	1000	12	optimal	kmer	single	spneumo kmer k12 n1000	indiv_rows	107464035	416154930	0.25823083484797354
spneumo	1000	12	optimal	kmer	single	spneumo kmer k12 n1000	cylinder	103914764	412289722	0.252043062087296
spneumo	1000	12	optimal	unitig	single	spneumo unitig k12 n1000	matrix	96921619	386588747	0.2507098816303621
spneumo	1000	12	optimal	unitig	single	spneumo unitig k12 n1000	indiv_rows	100815614	390482742	0.2581819966834796
spneumo	1000	12	optimal	unitig	single	spneumo unitig k12 n1000	cylinder	97596042	386941538	0.25222425719515285
spneumo	1000	31	optimal	kmer	single	spneumo kmer k31 n1000	matrix	274185275	1101529522	0.24891323339402974
spneumo	1000	31	optimal	kmer	single	spneumo kmer k31 n1000	indiv_rows	290453986	1117798233	0.25984473532442953
spneumo	1000	31	optimal	kmer	single	spneumo kmer k31 n1000	cylinder	275908788	1102722682	0.2502068675141299
spneumo	1000	31	optimal	unique	single	spneumo unique k31 n1000	matrix	30101723	118939593	0.25308412649436257
spneumo	1000	31	optimal	unique	single	spneumo unique k31 n1000	indiv_rows	30731147	119569017	0.2570159709517391
spneumo	1000	31	optimal	unique	single	spneumo unique k31 n1000	cylinder	30248344	119058366	0.25406315420119235
spneumo	1000	31	optimal	unitig	single	spneumo unitig k31 n1000	matrix	32736285	127757357	0.25623796365793633
spneumo	1000	31	optimal	unitig	single	spneumo unitig k31 n1000	indiv_rows	33695393	128716465	0.26177997507933426
spneumo	1000	31	optimal	unitig	single	spneumo unitig k31 n1000	cylinder	32907554	127883340	0.25732479304966543
spneumo	113	31	optimal	kmer	single	spneumo kmer k31 n113	matrix	70620097	122901525	0.5746071661844717
spneumo	113	31	optimal	kmer	single	spneumo kmer k31 n113	indiv_rows	86888808	139170236	0.6243347032910112
spneumo	113	31	optimal	kmer	single	spneumo kmer k31 n113	cylinder	72346576	124053498	0.5831885208105941
spneumo	113	31	optimal	unique	single	spneumo unique k31 n113	matrix	4260152	7292956	0.5841461267557353
spneumo	113	31	optimal	unique	single	spneumo unique k31 n113	indiv_rows	4496781	7529585	0.597214985952081
spneumo	113	31	optimal	unique	single	spneumo unique k31 n113	cylinder	4335516	7358930	0.5891503248434216
spneumo	113	31	optimal	unitig	single	spneumo unitig k31 n113	matrix	8403655	14621612	0.5747420325474373
spneumo	113	31	optimal	unitig	single	spneumo unitig k31 n113	indiv_rows	9362763	15580720	0.600919790613014
spneumo	113	31	optimal	unitig	single	spneumo unitig k31 n113	cylinder	8590168	14750074	0.5823813494088234
spneumo	12	31	optimal	kmer	single	spneumo kmer k31 n12	matrix	10543877	12139969	0.8685258586739389
spneumo	12	31	optimal	kmer	single	spneumo kmer k31 n12	indiv_rows	26812588	28408680	0.9438167489654571
spneumo	12	31	optimal	kmer	single	spneumo kmer k31 n12	cylinder	11771466	13235924	0.889357327829927
spneumo	12	31	optimal	unique	single	spneumo unique k31 n12	matrix	22373	22412	0.9982598607888631
spneumo	12	31	optimal	unique	single	spneumo unique k31 n12	indiv_rows	26450	26489	0.9985276907395523
spneumo	12	31	optimal	unique	single	spneumo unique k31 n12	cylinder	24412	24450	0.9984458077709611
spneumo	12	31	optimal	unitig	single	spneumo unitig k31 n12	matrix	1250025	1307492	0.9560479146335121
spneumo	12	31	optimal	unitig	single	spneumo unitig k31 n12	indiv_rows	2209133	2266600	0.9746461660637078
spneumo	12	31	optimal	unitig	single	spneumo unitig k31 n12	cylinder	1384020	1431184	0.9670454672494941
spneumo	177	31	optimal	kmer	single	spneumo kmer k31 n177	matrix	92159663	189815667	0.4855218984637343
spneumo	177	31	optimal	kmer	single	spneumo kmer k31 n177	indiv_rows	108428374	206084378	0.5261358238420187
spneumo	177	31	optimal	kmer	single	spneumo kmer k31 n177	cylinder	93886142	190863354	0.4919024004995742
spneumo	177	31	optimal	unique	single	spneumo unique k31 n177	matrix	6171950	12766589	0.4834454998120485
spneumo	177	31	optimal	unique	single	spneumo unique k31 n177	indiv_rows	6459654	13054293	0.4948298617167548
spneumo	177	31	optimal	unique	single	spneumo unique k31 n177	cylinder	6258964	12831802	0.48776968347859484
spneumo	177	31	optimal	unitig	single	spneumo unitig k31 n177	matrix	10974765	22205488	0.4942366049329787
spneumo	177	31	optimal	unitig	single	spneumo unitig k31 n177	indiv_rows	11933873	23164596	0.5151772558433568
spneumo	177	31	optimal	unitig	single	spneumo unitig k31 n177	cylinder	11161278	22340160	0.4996060010313265
spneumo	19	31	optimal	kmer	single	spneumo kmer k31 n19	matrix	17171938	21162756	0.8114225765302024
spneumo	19	31	optimal	kmer	single	spneumo kmer k31 n19	indiv_rows	33440649	37431467	0.8933833397446058
spneumo	19	31	optimal	kmer	single	spneumo kmer k31 n19	cylinder	18923308	22211948	0.8519427472097449
spneumo	19	31	optimal	unique	single	spneumo unique k31 n19	matrix	310323	347814	0.8922096292846177
spneumo	19	31	optimal	unique	single	spneumo unique k31 n19	indiv_rows	352097	389588	0.9037675698430137
spneumo	19	31	optimal	unique	single	spneumo unique k31 n19	cylinder	329986	367214	0.8986204229686232
spneumo	19	31	optimal	unitig	single	spneumo unitig k31 n19	matrix	2014757	2296806	0.8771994674343414
spneumo	19	31	optimal	unitig	single	spneumo unitig k31 n19	indiv_rows	2973865	3255914	0.9133733261996477
spneumo	19	31	optimal	unitig	single	spneumo unitig k31 n19	cylinder	2197628	2424798	0.9063138455244519
spneumo	1	31	optimal	kmer	single	spneumo kmer k31 n1	matrix	16268711	16268711	1
spneumo	1	31	optimal	kmer	single	spneumo kmer k31 n1	indiv_rows	16268711	16268711	1
spneumo	1	31	optimal	kmer	single	spneumo kmer k31 n1	cylinder	16268711	16268711	1
spneumo	1	31	optimal	unitig	single	spneumo unitig k31 n1	matrix	959108	959108	1
spneumo	1	31	optimal	unitig	single	spneumo unitig k31 n1	indiv_rows	959108	959108	1
spneumo	1	31	optimal	unitig	single	spneumo unitig k31 n1	cylinder	959108	959108	1
spneumo	277	31	optimal	kmer	single	spneumo kmer k31 n277	matrix	129528346	300041876	0.43170089364459246
spneumo	277	31	optimal	kmer	single	spneumo kmer k31 n277	indiv_rows	145797057	316310587	0.4609300573300128
spneumo	277	31	optimal	kmer	single	spneumo kmer k31 n277	cylinder	131251458	301127008	0.4358674396950804
spneumo	277	31	optimal	unique	single	spneumo unique k31 n277	matrix	9490845	22590354	0.4201282104742582
spneumo	277	31	optimal	unique	single	spneumo unique k31 n277	indiv_rows	9844118	22943627	0.4290567485254184
spneumo	277	31	optimal	unique	single	spneumo unique k31 n277	cylinder	9592298	22672660	0.4230777509123323
spneumo	277	31	optimal	unitig	single	spneumo unitig k31 n277	matrix	15436022	35495832	0.4348685783728073
spneumo	277	31	optimal	unitig	single	spneumo unitig k31 n277	indiv_rows	16395130	36454940	0.44973685322208734
spneumo	277	31	optimal	unitig	single	spneumo unitig k31 n277	cylinder	15626098	35619516	0.4386948435795703
spneumo	29	31	optimal	kmer	single	spneumo kmer k31 n29	matrix	24185898	32131124	0.752724928016835
spneumo	29	31	optimal	kmer	single	spneumo kmer k31 n29	indiv_rows	40454609	48399835	0.8358418783865689
spneumo	29	31	optimal	kmer	single	spneumo kmer k31 n29	cylinder	25937268	33258052	0.779879350720842
spneumo	29	31	optimal	unique	single	spneumo unique k31 n29	matrix	756633	945635	0.8001321863086709
spneumo	29	31	optimal	unique	single	spneumo unique k31 n29	indiv_rows	840872	1029874	0.8164804626585388
spneumo	29	31	optimal	unique	single	spneumo unique k31 n29	cylinder	794422	978748	0.8116716458169008
spneumo	29	31	optimal	unitig	single	spneumo unitig k31 n29	matrix	2844111	3729768	0.7625436756388065
spneumo	29	31	optimal	unitig	single	spneumo unitig k31 n29	indiv_rows	3803219	4688876	0.8111152864780387
spneumo	29	31	optimal	unitig	single	spneumo unitig k31 n29	cylinder	3026982	3876542	0.780845918862739
spneumo	2	31	optimal	kmer	single	spneumo kmer k31 n2	matrix	1180330	1180330	1
spneumo	2	31	optimal	kmer	single	spneumo kmer k31 n2	indiv_rows	17449041	17449041	1
spneumo	2	31	optimal	kmer	single	spneumo kmer k31 n2	cylinder	2360660	2360660	1
spneumo	2	31	optimal	unique	single	spneumo unique k31 n2	matrix	6	6	1
spneumo	2	31	optimal	unique	single	spneumo unique k31 n2	indiv_rows	13	13	1
spneumo	2	31	optimal	unique	single	spneumo unique k31 n2	cylinder	12	12	1
spneumo	2	31	optimal	unitig	single	spneumo unitig k31 n2	matrix	133439	133439	1
spneumo	2	31	optimal	unitig	single	spneumo unitig k31 n2	indiv_rows	1092547	1092547	1
spneumo	2	31	optimal	unitig	single	spneumo unitig k31 n2	cylinder	266878	266878	1
spneumo	3	31	optimal	kmer	single	spneumo kmer k31 n3	matrix	2275500	2275500	1
spneumo	3	31	optimal	kmer	single	spneumo kmer k31 n3	indiv_rows	18544211	18544211	1
spneumo	3	31	optimal	kmer	single	spneumo kmer k31 n3	cylinder	3455830	3455830	1
spneumo	3	31	optimal	unique	single	spneumo unique k31 n3	matrix	11	12	0.9166666666666666
spneumo	3	31	optimal	unique	single	spneumo unique k31 n3	indiv_rows	21	22	0.9545454545454546
spneumo	3	31	optimal	unique	single	spneumo unique k31 n3	cylinder	18	18	1
